"STATION","DATE","AWND","PRCP","SNOW","TAVG","WSF2","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT18","WT22"
"USW00094789","2016-07-28","8.05","0.00","0.0","80","19.9","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-07-29","10.07","0.65","0.0","77","19.9","    1",,,,,,,,,,,,,
"USW00094789","2016-07-30","7.61","0.18","0.0","77","16.1","    1",,,,,,,,,,,,,
"USW00094789","2016-07-31","10.51","0.45","0.0","77","28.0","    1",,"    1",,,,"    1",,,,,,,
"USW00094789","2016-08-01","8.95","0.00","0.0","74","17.0",,,,,,,,,,,,,,
"USW00094789","2016-08-02","8.50","0.00","0.0","74","17.0",,,,,,,,,,,,,,
"USW00094789","2016-08-03","7.83","0.00","0.0","72","16.1",,,,,,,,,,,,,,
"USW00094789","2016-08-04","6.71","0.00","0.0","72","13.0",,,,,,,,,,,,,,
"USW00094789","2016-08-05","11.41","0.00","0.0","74","19.9",,,,,,,,,,,,,,
"USW00094789","2016-08-06","10.51","0.18","0.0","77","14.1",,,,,,,,,,,,,,
"USW00094789","2016-08-07","10.29","0.00","0.0","80","15.0",,,,,,,,,,,,,,
"USW00094789","2016-08-08","6.93","0.00","0.0","80","12.1",,,,,,,,,,,,,,
"USW00094789","2016-08-09","8.50","0.00","0.0","78","15.0",,,,,,,,,,,,,,
"USW00094789","2016-08-10","13.42","0.05","0.0","79","23.0",,,,,,,,,,,,,,
"USW00094789","2016-08-11","8.95","0.06","0.0","82","17.0",,,"    1",,,,,,,,,,,
"USW00094789","2016-08-12","12.08","0.01","0.0","83","21.9",,,,,,,,,,,,,,
"USW00094789","2016-08-13","10.74","0.00","0.0","85","19.9",,,,,,,,,,,,,,
"USW00094789","2016-08-14","10.07","0.01","0.0","87","23.0",,,"    1",,,,,,,,,,,
"USW00094789","2016-08-15","8.50","0.00","0.0","84","13.0",,,,,,,,,,,,,,
"USW00094789","2016-08-16","13.42","0.00","0.0","82","23.9",,,"    1",,,,,,,,,,,
"USW00094789","2016-08-17","14.54","0.01","0.0","82","28.0",,,"    1",,,,,,,,,,,
"USW00094789","2016-08-18","4.92","0.01","0.0","79","10.1",,,,,,,,,,,,,,
"USW00094789","2016-08-19","7.61","0.00","0.0","80","15.0",,,,,,,,,,,,,,
"USW00094789","2016-08-20","6.71","0.03","0.0","79","16.1",,,,,,,,,,,,,,
"USW00094789","2016-08-21","12.53","0.26","0.0","80","19.9",,,,,,,,,,,,,,
"USW00094789","2016-08-22","16.11","0.00","0.0","76","23.0",,,,,,,,,,,,,,
"USW00094789","2016-08-23","8.05","0.00","0.0","71","15.0",,,,,,,,,,,,,,
"USW00094789","2016-08-24","11.18","0.00","0.0","75","19.9",,,,,,,,,,,,,,
"USW00094789","2016-08-25","14.32","0.00","0.0","76","21.9",,,,,,,,,,,,,,
"USW00094789","2016-08-26","10.51","0.00","0.0","81","17.0",,,,,,,,,,,,,,
"USW00094789","2016-08-27","8.50","0.00","0.0","81","16.1",,,,,,,,,,,,,,
"USW00094789","2016-08-28","6.71","0.00","0.0","78","14.1",,,,,,,,,,,,,,
"USW00094789","2016-08-29","9.84","0.00","0.0","81","14.1",,,,,,,,,,,,,,
"USW00094789","2016-08-30","8.72","0.00","0.0","77","14.1",,,,,,,,,,,,,,
"USW00094789","2016-08-31","10.74","0.00","0.0","77","18.1",,,,,,,,,,,,,,
"USW00094789","2016-09-01","6.26","0.50","0.0","76","12.1","    1",,,,,,,,,,,,,
"USW00094789","2016-09-02","10.51","0.00","0.0","73","17.0",,,,,,,,,,,,,,
"USW00094789","2016-09-03","11.18","0.00","0.0","74","19.9",,,,,,,,,,,,,,
"USW00094789","2016-09-04","11.86","0.00","0.0","72","17.0",,,,,,,,,,,,,,
"USW00094789","2016-09-05","15.88","0.00","0.0","72","23.0",,,,,,,,,,,,,,
"USW00094789","2016-09-06","21.03","0.16","0.0","76","28.0","    1",,,,,,,,,,,,,
"USW00094789","2016-09-07","13.65","0.01","0.0","76","21.9",,,,,,,,,,,,,,
"USW00094789","2016-09-08","6.26","0.00","0.0","77","14.1",,,,,,,,,,,,,,
"USW00094789","2016-09-09","8.50","0.00","0.0","83","16.1",,,,,,,,,,,,,,
"USW00094789","2016-09-10","11.86","0.00","0.0","80","25.1",,,,,,,"    1",,,,,,,
"USW00094789","2016-09-11","14.99","0.00","0.0","79","25.9",,,,,,,,,,,,,,
"USW00094789","2016-09-12","9.62","0.00","0.0","70","14.1",,,,,,,,,,,,,,
"USW00094789","2016-09-13","10.96","0.00","0.0","70","21.0",,,,,,,,,,,,,,
"USW00094789","2016-09-14","11.86","0.43","0.0","74","30.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2016-09-15","9.40","0.00","0.0","69","17.0",,,,,,,,,,,,,,
"USW00094789","2016-09-16","7.61","0.00","0.0","66","16.1",,,,,,,,,,,,,,
"USW00094789","2016-09-17","8.50","0.00","0.0","66","18.1",,,,,,,,,,,,,,
"USW00094789","2016-09-18","10.74","0.00","0.0","74","19.9",,,,,,,,,,,,,,
"USW00094789","2016-09-19","5.37","0.97","0.0","73","18.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2016-09-20","4.92","0.00","0.0","73","13.0","    1",,,,,,,,,,,,,
"USW00094789","2016-09-21","4.47","0.00","0.0","73","16.1","    1","    1",,,,,,,,,,,,
"USW00094789","2016-09-22","6.26","0.00","0.0","73","14.1",,,,,,,,,,,,,,
"USW00094789","2016-09-23","6.04","0.00","0.0","71","21.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2016-09-24","9.84","0.29","0.0","67","21.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2016-09-25","6.26","0.00","0.0","62","16.1",,,,,,,,,,,,,,
"USW00094789","2016-09-26","11.41","0.00","0.0","62","21.0",,,,,,,,,,,,,,
"USW00094789","2016-09-27","9.62","0.18","0.0","70","21.9",,,,,,,,,,,,,,
"USW00094789","2016-09-28","13.42","0.00","0.0","65","23.0","    1",,,,,,,,,,,,,
"USW00094789","2016-09-29","16.78","0.02","0.0","62","29.1",,,,,,,,,,,,,,
"USW00094789","2016-09-30","18.12","0.31","0.0","61","25.9","    1",,,,,,,,,,,,,
"USW00094789","2016-10-01","13.42","0.01","0.0","60","18.1","    1",,,,,,,,,,,,,
"USW00094789","2016-10-02","4.70","0.00","0.0","61","12.1","    1",,,,,,,,,,,,,
"USW00094789","2016-10-03","5.14","0.00","0.0","65","10.1","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-10-04","10.07","0.00","0.0","65","18.1","    1",,,,,,,,,,,,,
"USW00094789","2016-10-05","6.71","0.00","0.0","60","17.0",,,,,,,,,,,,,,
"USW00094789","2016-10-06","5.14","0.00","0.0","60","12.1",,,,,,,,,,,,,,
"USW00094789","2016-10-07","5.82","0.00","0.0","61","14.1","    1","    1",,,,,"    1",,,,,,,
"USW00094789","2016-10-08","5.14","0.49","0.0","62","12.1","    1",,,,,,,,,,,,,
"USW00094789","2016-10-09","19.24","0.84","0.0","60","30.0","    1",,,,,,,,,,,,,
"USW00094789","2016-10-10","14.09","0.00","0.0","55","29.1",,,,,,,,,,,,,,
"USW00094789","2016-10-11","6.49","0.00","0.0","54","12.1",,,,,,,,,,,,,,
"USW00094789","2016-10-12","5.82","0.00","0.0","57","12.1",,,,,,,,,,,,,,
"USW00094789","2016-10-13","8.95","0.01","0.0","59","19.9","    1",,,,,,,,,,,,,
"USW00094789","2016-10-14","8.50","0.00","0.0","56","21.0",,,,,,,,,,,,,,
"USW00094789","2016-10-15","7.16","0.00","0.0","54","13.0",,,,,,,,,,,,,,
"USW00094789","2016-10-16","10.51","0.00","0.0","60","15.0",,,,,,,,,,,,,,
"USW00094789","2016-10-17","7.83","0.00","0.0","67","14.1",,,,,,,,,,,,,,
"USW00094789","2016-10-18","11.63","0.00","0.0","67","23.9","    1",,,,,,,,,,,,,
"USW00094789","2016-10-19","8.05","0.00","0.0","73","15.0",,,,,,,,,,,,,,
"USW00094789","2016-10-20","11.41","0.00","0.0","67","21.0","    1",,,,,,,,,,,,,
"USW00094789","2016-10-21","6.49","0.92","0.0","68","21.9","    1","    1",,,,,,,,,,,,
"USW00094789","2016-10-22","20.36","0.37","0.0","55","32.0","    1",,,,,,,,,,,,,
"USW00094789","2016-10-23","17.22","0.00","0.0","54","35.1",,,,,,,,,,,,,,
"USW00094789","2016-10-24","15.66","0.00","0.0","59","29.1",,,,,,,,,,,,,,
"USW00094789","2016-10-25","16.55","0.00","0.0","51","29.1",,,,,,,,,,,,,,
"USW00094789","2016-10-26","11.18","0.00","0.0","46","18.1",,,,,,,,,,,,,,
"USW00094789","2016-10-27","12.75","0.54","0.0","46","23.9","    1",,,,,,,,,,,,,
"USW00094789","2016-10-28","19.69","0.00","0.0","51","35.1",,,,,,,,,,,,,,
"USW00094789","2016-10-29","8.95","0.00","0.0","49","17.0",,,,,,,,,,,,,,
"USW00094789","2016-10-30","10.74","0.15","0.0","66","31.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2016-10-31","11.63","0.00","0.0","53","25.1",,,,,,,,,,,,,,
"USW00094789","2016-11-01","7.83","0.00","0.0","49","16.1",,,,,,,,,,,,,,
"USW00094789","2016-11-02","9.84","0.00","0.0","59","16.1",,,,,,,,,,,,,,
"USW00094789","2016-11-03","12.53","0.00","0.0","63","30.0","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-11-04","12.97","0.00","0.0","58","21.9",,,,,,,,,,,,,,
"USW00094789","2016-11-05","10.29","0.00","0.0","54","19.9",,,,,,,,,,,,,,
"USW00094789","2016-11-06","16.11","0.00","0.0","56","25.1",,,,,,,,,,,,,,
"USW00094789","2016-11-07","9.17","0.00","0.0","48","18.1",,,,,,,,,,,,,,
"USW00094789","2016-11-08","5.82","0.00","0.0","52","10.1",,,,,,,,,,,,,,
"USW00094789","2016-11-09","8.50","0.01","0.0","55","28.0","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-11-10","12.97","0.00","0.0","50","25.9",,,,,,,,,,,,,,
"USW00094789","2016-11-11","20.58","0.00","0.0","55","36.9",,,,,,,,,,,,,,
"USW00094789","2016-11-12","11.86","0.00","0.0","44","23.9",,,,,,,,,,,,,,
"USW00094789","2016-11-13","11.41","0.00","0.0","49","18.1",,,,,,,,,,,,,,
"USW00094789","2016-11-14","6.71","0.00","0.0","51","14.1",,,,,,,,,,,,,,
"USW00094789","2016-11-15","13.87","1.23","0.0","51","30.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2016-11-16","11.41","0.00","0.0","52","17.0",,,,,,,,,,,,,,
"USW00094789","2016-11-17","11.41","0.00","0.0","56","23.9",,,,,,,,,,,,,,
"USW00094789","2016-11-18","7.16","0.00","0.0","54","16.1",,,,,,,,,,,,,,
"USW00094789","2016-11-19","9.17","0.07","0.0","53","33.1","    1",,,,,,,,,,,,,
"USW00094789","2016-11-20","24.16","0.27","0.0","44","36.9",,,,,,,,,,,,,,
"USW00094789","2016-11-21","24.16","0.00","0.0","40","35.1",,,,,,,,,,,,,,
"USW00094789","2016-11-22","23.26","0.00","0.0","40","35.1",,,,,,,"    1",,,,,,,
"USW00094789","2016-11-23","11.41","0.00","0.0","40","21.0",,,,,,,,,,,,,,
"USW00094789","2016-11-24","6.93","0.00","0.0","44","12.1",,,,,,,,,,,,,,
"USW00094789","2016-11-25","4.03","0.00","0.0","49","13.0",,,,,,,"    1",,,,,,,
"USW00094789","2016-11-26","12.08","0.00","0.0","50","21.9","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-11-27","13.20","0.00","0.0","45","21.9",,,,,,,,,,,,,,
"USW00094789","2016-11-28","8.50","0.00","0.0","45","17.0",,,,,,,,,,,,,,
"USW00094789","2016-11-29","14.76","1.42","0.0","55","30.0","    1",,,,,,,,,,,,,
"USW00094789","2016-11-30","9.17","0.48","0.0","56","29.1","    1","    1",,,,,"    1",,,,,,,
"USW00094789","2016-12-01","17.22","0.03","0.0","55","29.1","    1","    1",,,,,,,,,,,,
"USW00094789","2016-12-02","18.34","0.00","0.0","47","25.9",,,,,,,,,,,,,,
"USW00094789","2016-12-03","19.01","0.00","0.0","46","31.1",,,,,,,,,,,,,,
"USW00094789","2016-12-04","11.41","0.00","0.0","44","19.9",,,,,,,,,,,,,,
"USW00094789","2016-12-05","10.96","0.22","0.0","44","23.0","    1",,,,,,,,,,,,,
"USW00094789","2016-12-06","8.95","0.37","0.0","43","19.9","    1",,,,,,,,,,,,,
"USW00094789","2016-12-07","7.38","0.07","0.0","44","18.1","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-12-08","12.75","0.00","0.0","43","28.0",,,,,,,,,,,,,,
"USW00094789","2016-12-09","20.13","0.00","0.0","37","36.0",,,,,,,,,,,,,,
"USW00094789","2016-12-10","12.30","0.00","0.0","33","18.1",,,,,,,,,,,,,,
"USW00094789","2016-12-11","6.04","0.02","0.3","33","15.0",,,,,,,"    1",,,,,,,
"USW00094789","2016-12-12","11.86","0.60","0.0","42","23.0","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-12-13","8.50","0.00","0.0","41","17.0",,,,,,,,,,,,,,
"USW00094789","2016-12-14","12.53","0.00","0.0","41","21.0",,,,,,,,,,,,,,
"USW00094789","2016-12-15","23.04","0.00","0.0","30","40.0",,,,,,,,,,,,,,
"USW00094789","2016-12-16","13.65","0.00","0.0","22","29.1",,,,,,,,,,,,,,
"USW00094789","2016-12-17","8.50","0.74","3.0","31","17.0","    1","    1",,"    1",,"    1","    1",,,,,,,
"USW00094789","2016-12-18","16.11","0.05","0.0","47","38.0","    1","    1","    1",,,,,,,,,,,
"USW00094789","2016-12-19","12.53","0.00","0.0","31","21.9",,,,,,,,,,,,,,
"USW00094789","2016-12-20","7.61","0.00","0.0","27","19.9",,,,,,,,,,,,,,
"USW00094789","2016-12-21","9.17","0.00","0.0","35","17.0",,,,,,,,,,,,,,
"USW00094789","2016-12-22","13.42","0.00","0.0","42","29.1",,,,,,,,,,,,,,
"USW00094789","2016-12-23","12.08","0.00","0.0","43","23.0",,,,,,,,,,,,,,
"USW00094789","2016-12-24","10.29","0.60","0.0","42","16.1","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-12-25","10.51","0.00","0.0","45","17.0",,,,,,,,,,,,,,
"USW00094789","2016-12-26","9.62","0.00","0.0","39","18.1","    1","    1",,,,,"    1",,,,,,,
"USW00094789","2016-12-27","14.54","0.00","0.0","54","23.9","    1",,,,,,"    1",,,,,,,
"USW00094789","2016-12-28","12.97","0.00","0.0","43","23.9",,,,,,,,,,,,,,
"USW00094789","2016-12-29","12.08","0.36","0.0","39","23.9","    1",,,,,,,,,,,,,
"USW00094789","2016-12-30","17.00","0.00","0.0","39","29.1",,,,,,,,,,,,,,
"USW00094789","2016-12-31","18.57","0.00","0.0","38","38.0",,,,,,,,,,,,,,
"USW00094789","2017-01-01","9.84","0.00","0.0","46","21.0",,,,,,,,,,,,,,
"USW00094789","2017-01-02","10.07","0.31","0.0","40","16.1","    1",,,"    1",,,"    1",,,,,,,
"USW00094789","2017-01-03","13.42","0.46","0.0","43","21.0","    1",,,,,,,,,,,,,
"USW00094789","2017-01-04","17.67","0.00","0.0","46","29.1",,,,,,,,,,,,,,
"USW00094789","2017-01-05","17.67","0.00","0.0","34","31.1",,,,,,,,,,,,,,
"USW00094789","2017-01-06","8.72","0.03","1.1","32","17.0",,,,,,,,,,,,,,
"USW00094789","2017-01-07","16.11","0.22","8.2","25","29.1","    1",,,,,,"    1",,,,,,,
"USW00094789","2017-01-08","18.34","0.00","0.0","21","29.1",,,,,,,,,,,,,,
"USW00094789","2017-01-09","11.18","0.00","0.0","20","21.0",,,,,,,,,,,,,,
"USW00094789","2017-01-10","7.83","0.00","0.0","27","25.1",,,,,,,,,,,,,,
"USW00094789","2017-01-11","11.63","0.46","0.0","45","23.9","    1",,,,,,,,,,,,,
"USW00094789","2017-01-12","11.41","0.10","0.0","50","18.1","    1",,,,,,,,,,,,,
"USW00094789","2017-01-13","16.78","0.00","0.0","50","29.1",,,,,,,,,,,,,,
"USW00094789","2017-01-14","5.82","0.15","1.8","32","14.1","    1",,,,,,"    1",,,,,,,
"USW00094789","2017-01-15","8.28","0.00","0.0","35","14.1",,,,,,,,,,,,,,
"USW00094789","2017-01-16","6.71","0.00","0.0","35","13.0",,,,,,,,,,,,,,
"USW00094789","2017-01-17","7.38","0.59","0.0","40","15.0","    1",,,,,,"    1",,,,,,,
"USW00094789","2017-01-18","10.74","0.09","0.0","41","16.1","    1",,,,,,,,,,,,,
"USW00094789","2017-01-19","8.50","0.00","0.0","43","16.1",,,,,,,,,,,,,,
"USW00094789","2017-01-20","5.59","0.08","0.0","44","12.1","    1",,,,,,,,,,,,,
"USW00094789","2017-01-21","8.50","0.00","0.0","44","14.1","    1","    1",,,,,,,,,,,,
"USW00094789","2017-01-22","8.95","0.01","0.0","46","28.0","    1","    1",,,,,"    1",,,,,,,
"USW00094789","2017-01-23","25.05","0.84","0.0","44","36.9","    1",,,,,,,,,,,,,
"USW00094789","2017-01-24","21.70","1.22","0.0","38","40.0","    1",,,,,,,,,,,,,
"USW00094789","2017-01-25","14.76","0.00","0.0","42","29.1",,,,,,,,,,,,,,
"USW00094789","2017-01-26","14.76","0.03","0.0","45","35.1","    1",,,,,,,,,,,,,
"USW00094789","2017-01-27","20.80","0.00","0.0","42","29.1",,,,,,,,,,,,,,
"USW00094789","2017-01-28","17.67","0.00","0.0","37","28.0",,,,,,,,,,,,,,
"USW00094789","2017-01-29","11.63","0.00","0.0","38","21.9",,,,,,,,,,,,,,
"USW00094789","2017-01-30","12.53","0.00","0.0","36","23.0",,,,,,,,,,,,,,
"USW00094789","2017-01-31","6.26","0.05","0.6","30","14.1","    1",,,,,,,,,,,,,
"USW00094789","2017-02-01","12.53","0.00","0.0","38","21.9","    1",,,,,,,,,,,,,
"USW00094789","2017-02-02","11.86","0.00","0.0","40","25.1",,,,,,,,,,,,,,
"USW00094789","2017-02-03","13.20","0.00","0.0","32","29.1",,,,,,,,,,,,,,
"USW00094789","2017-02-04","14.99","0.00","0.0","29","30.0",,,,,,,,,,,,,,
"USW00094789","2017-02-05","12.97","0.00","0.0","35","25.1",,,,,,,,,,,,,,
"USW00094789","2017-02-06","10.74","0.00","0.0","42","21.9",,,,,,,,,,,,,,
"USW00094789","2017-02-07","6.93","0.10","0.0","40","16.1","    1",,,,,,"    1",,,,,,,
"USW00094789","2017-02-08","8.72","0.00","0.0","48","19.9","    1",,,,,,"    1",,,,,,,
"USW00094789","2017-02-09","23.04","0.74","8.3","35","38.0","    1",,,"    1",,,"    1","    1",,,,,,
"USW00094789","2017-02-10","16.11","0.00","0.0","24","23.9",,,,,,,,,,,,,,
"USW00094789","2017-02-11","6.93","0.00","0.0","37","16.1",,,,,,,,,,,,,,
"USW00094789","2017-02-12","10.74","0.40","0.1","36","21.0","    1",,,"    1",,"    1",,,,,,,,
"USW00094789","2017-02-13","25.72","0.00","0.0","37","44.1",,,,,,,,,,,,,,
"USW00094789","2017-02-14","11.41","0.00","0.0","33","21.0",,,,,,,,,,,,,,
"USW00094789","2017-02-15","10.74","0.00","0.0","38","30.0",,,,,,,,,,,,,,
"USW00094789","2017-02-16","22.15","0.00","0.0","35","30.0",,,,,,,,,,,,,,
"USW00094789","2017-02-17","14.54","0.00","0.0","33","25.9",,,,,,,,,,,,,,
"USW00094789","2017-02-18","7.16","0.00","0.0","41","15.0",,,,,,,,,,,,,,
"USW00094789","2017-02-19","11.41","0.00","0.0","55","23.0",,,,,,,,,,,,,,
"USW00094789","2017-02-20","13.20","0.00","0.0","52","21.9",,,,,,,,,,,,,,
"USW00094789","2017-02-21","8.50","0.00","0.0","40","12.1",,,,,,,,,,,,,,
"USW00094789","2017-02-22","5.82","0.00","0.0","44","10.1",,,,,,,,,,,,,,
"USW00094789","2017-02-23","5.37","0.00","0.0","45","16.1","    1","    1",,,,,,,,,,,,
"USW00094789","2017-02-24","11.18","0.00","0.0","52","25.9","    1","    1",,,,,,,,,,,,
"USW00094789","2017-02-25","11.86","0.34","0.0","53","28.0","    1","    1","    1",,,,"    1",,,,,,,
"USW00094789","2017-02-26","18.57","0.00","0.0","44","29.1",,,,,,,,,,,,,,
"USW00094789","2017-02-27","12.30","0.00","0.0","41","23.9",,,,,,,,,,,,,,
"USW00094789","2017-02-28","6.26","0.00","0.0","48","16.1","    1","    1",,,,,,,,,,,,
"USW00094789","2017-03-01","11.63","0.01","0.0","51","25.1","    1","    1",,,,,,,,,,,,
"USW00094789","2017-03-02","25.50","0.00","0.0","52","40.9",,,,,,,,,,,,,,
"USW00094789","2017-03-03","18.34","0.00","0.0","37","33.1",,,,,,,,,,,,,,
"USW00094789","2017-03-04","20.80","0.00","0.0","27","35.1",,,,,,,,,,,,,,
"USW00094789","2017-03-05","13.65","0.00","0.0","24","25.1",,,,,,,,,,,,,,
"USW00094789","2017-03-06","8.05","0.00","0.0","32","16.1",,,,,,,"    1",,,,,,,
"USW00094789","2017-03-07","10.51","0.11","0.0","44","21.9","    1",,,,,,,,,,,,,
"USW00094789","2017-03-08","16.55","0.05","0.0","52","25.9","    1",,,,,,,,,,,,,
"USW00094789","2017-03-09","19.46","0.00","0.0","55","32.0",,,,,,,,,,,,,,
"USW00094789","2017-03-10","17.45","0.26","2.4","42","36.0","    1",,,,,,"    1",,,,,,,
"USW00094789","2017-03-11","18.57","0.00","0.0","25","33.1",,,,,,,,,,,,,,
"USW00094789","2017-03-12","18.34","0.00","0.0","25","28.0",,,,,,,,,,,,,,
"USW00094789","2017-03-13","9.17","0.00","0.0","26","21.0",,,,,,,,,,,,,,
"USW00094789","2017-03-14","24.61","1.94","5.1","32","38.9","    1",,,"    1",,,,"    1",,,,,,
"USW00094789","2017-03-15","21.25","0.00","0.0","25","32.0",,,,,,,,,,,,,,
"USW00094789","2017-03-16","17.22","0.00","0.0","30","28.0",,,,,,,,,,,,,,
"USW00094789","2017-03-17","13.20","0.00","0.0","36","21.0",,,,,,,,,,,,,,
"USW00094789","2017-03-18","10.96","0.07","0.0","36","21.9","    1",,,,,,"    1",,,,,,,
"USW00094789","2017-03-19","14.54","0.00","0.0","40","23.0",,,,,,,,,,,,,,
"USW00094789","2017-03-20","12.53","0.00","0.0","43","21.0",,,,,,,,,,,,,,
"USW00094789","2017-03-21","9.17","0.00","0.0","49","16.1",,,,,,,,,,,,,,
"USW00094789","2017-03-22","23.49","0.00","0.0","42","38.0",,,,,,,,,,,,,,
"USW00094789","2017-03-23","11.63","0.00","0.0","31","21.0",,,,,,,,,,,,,,
"USW00094789","2017-03-24","13.87","0.00","0.0","40","23.0",,,,,,,,,,,,,,
"USW00094789","2017-03-25","8.72","0.01","0.0","51","19.9",,,,,,,,,,,,,,
"USW00094789","2017-03-26","12.08","0.14","0.0","42","21.0","    1",,,,,,,,,,,,,
"USW00094789","2017-03-27","6.04","0.19","0.0","45","12.1","    1","    1",,,,,,,,,,,,
"USW00094789","2017-03-28","8.28","0.93","0.0","47","21.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2017-03-29","16.33","0.00","0.0","49","25.9",,,,,,,,,,,,,,
"USW00094789","2017-03-30","9.62","0.01","0.0","43","17.0",,,,,,,,,,,,,,
"USW00094789","2017-03-31","16.11","2.07","0.0","41","31.1","    1",,,,,,,,,,,,,
"USW00094789","2017-04-01","16.55","0.01","0.0","42","25.9","    1",,,,,,,,,,,,,
"USW00094789","2017-04-02","12.53","0.00","0.0","50","25.9",,,,,,,,,,,,,,
"USW00094789","2017-04-03","8.72","0.03","0.0","53","23.0","    1",,,,,,,,,,,,,
"USW00094789","2017-04-04","10.51","1.05","0.0","50","29.1","    1","    1",,,,,,,,,,,,
"USW00094789","2017-04-05","7.61","0.00","0.0","49","19.9","    1",,,,,,,,,,,,,
"USW00094789","2017-04-06","16.11","0.96","0.0","46","29.1","    1","    1","    1",,,,,,,,,,,
"USW00094789","2017-04-07","20.36","0.00","0.0","48","28.0",,,,,,,,,,,,,,
"USW00094789","2017-04-08","17.00","0.00","0.0","47","28.0",,,,,,,,,,,,,,
"USW00094789","2017-04-09","10.51","0.00","0.0","51","25.1",,,,,,,,,,,,,,
"USW00094789","2017-04-10","11.41","0.00","0.0","52","25.9",,,,,,,,,,,,,,
"USW00094789","2017-04-11","6.71","0.00","0.0","56","19.9",,,,,,,,,,,,,,
"USW00094789","2017-04-12","6.93","0.05","0.0","60","21.9",,,,,,,,,,,,,,
"USW00094789","2017-04-13","12.53","0.00","0.0","56","23.9",,,,,,,,,,,,,,
"USW00094789","2017-04-14","7.61","0.00","0.0","54","16.1",,,,,,,,,,,,,,
"USW00094789","2017-04-15","11.18","0.00","0.0","51","23.9",,,,,,,,,,,,,,
"USW00094789","2017-04-16","13.20","0.01","0.0","64","36.9","    1",,,,,,,,,,,,,
"USW00094789","2017-04-17","14.99","0.00","0.0","70","29.1",,,,,,,,,,,,,,
"USW00094789","2017-04-18","12.75","0.00","0.0","58","21.0",,,,,,,,,,,,,,
"USW00094789","2017-04-19","12.53","0.00","0.0","48","21.0",,,,,,,,,,,,,,
"USW00094789","2017-04-20","6.49","0.17","0.0","54","17.0","    1",,,,,,"    1",,,,,,,
"USW00094789","2017-04-21","9.17","0.03","0.0","53","21.0","    1",,,,,,,,,,,,,
"USW00094789","2017-04-22","7.83","0.11","0.0","53","21.0","    1",,,,,,,,,,,,,
"USW00094789","2017-04-23","11.18","0.00","0.0","53","18.1",,,,,,,,,,,,,,
"USW00094789","2017-04-24","7.38","0.01","0.0","51","15.0",,,,,,,,,,,,,,
"USW00094789","2017-04-25","17.00","0.98","0.0","54","25.9","    1",,,,,,,,,,,,,
"USW00094789","2017-04-26","8.72","0.48","0.0","57","21.0","    1",,,,,,,,,,,,,
"USW00094789","2017-04-27","7.61","0.01","0.0","60","17.0","    1","    1",,,,,,,,,,,,
"USW00094789","2017-04-28","6.49","0.00","0.0","62","19.9","    1","    1",,,,,"    1",,,,,,,
"USW00094789","2017-04-29","12.75","0.16","0.0","69","30.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2017-04-30","13.87","0.00","0.0","64","25.1","    1",,,,,,,,,,,,,
"USW00094789","2017-05-01","12.75","0.00","0.0","55","28.0","    1",,,,,,,,,,,,,
"USW00094789","2017-05-02","18.34","0.02","0.0","66","36.0","    1","    1",,,,,,,,,,,,
"USW00094789","2017-05-03","17.45","0.00","0.0","64","30.0",,,,,,,,,,,,,,
"USW00094789","2017-05-04","11.18","0.00","0.0","55","19.9",,,,,,,,,,,,,,
"USW00094789","2017-05-05","15.66","1.78","0.0","55","30.0","    1","    1","    1",,,,,,,,,,,
"USW00094789","2017-05-06","19.24","0.05","0.0","58","28.0","    1","    1",,,,,"    1",,,,,,,
"USW00094789","2017-05-07","15.43","0.00","0.0","54","23.9",,,,,,,,,,,,,,
"USW00094789","2017-05-08","11.86","0.00","0.0","53","23.9",,,,,,,,,,,,,,
