"numCrashes","wind","precip","snow","propMentions","monthlyBus","monthlySubway","monthlyAAR","monthlyLIRR","monthlyMNR","label"
383,8.28,0,0,0.186046511627907,"23046563","42660693","593471","2041823","1699992",362
362,10.51,0,0,0.216666666666667,"23046563","42660693","593471","2041823","1699992",293
293,10.51,0,0,0.166666666666667,"23046563","42660693","593471","2041823","1699992",295
295,6.93,0,0,0.142857142857143,"23046563","42660693","593471","2041823","1699992",337
337,5.37,0,0,0.194915254237288,"23046563","42660693","593471","2041823","1699992",292
292,6.04,0,0,0.211382113821138,"23046563","42660693","593471","2041823","1699992",347
347,6.49,1.36,0,0.228571428571429,"23046563","42660693","593471","2041823","1699992",351
351,9.4,0,0,0.157894736842105,"23046563","42660693","593471","2041823","1699992",304
304,11.18,0,0,0.125,"23046563","42660693","593471","2041823","1699992",245
245,10.51,0,0,0.192982456140351,"23046563","42660693","593471","2041823","1699992",289
289,13.42,0,0,0.130841121495327,"23046563","42660693","593471","2041823","1699992",301
301,8.05,0,0,0.212121212121212,"23046563","42660693","593471","2041823","1699992",307
307,9.84,0,0,0.184615384615385,"23046563","42660693","593471","2041823","1699992",322
322,6.71,0,0,0.184210526315789,"23046563","42660693","593471","2041823","1699992",341
341,15.43,0.04,0,0.126506024096386,"23046563","42660693","593471","2041823","1699992",330
330,13.2,0,0,0.0898876404494382,"23046563","42660693","593471","2041823","1699992",275
275,11.41,0,0,0.12280701754386,"23046563","42660693","593471","2041823","1699992",310
310,9.17,0,0,0.16,"23046563","42660693","593471","2041823","1699992",307
307,13.42,0,0,0.131578947368421,"23046563","42660693","593471","2041823","1699992",356
356,10.51,0,0,0.102189781021898,"23046563","42660693","593471","2041823","1699992",297
297,5.82,0,0,0.210884353741497,"23046563","42660693","593471","2041823","1699992",348
348,5.82,0,0,0.176470588235294,"23046563","42660693","593471","2041823","1699992",330
330,6.71,0,0,0.203125,"23046563","42660693","593471","2041823","1699992",315
315,6.04,0.06,0,0.0895522388059701,"23046563","42660693","593471","2041823","1699992",300
300,14.32,0.04,0,0.182539682539683,"23046563","42660693","593471","2041823","1699992",317
317,12.3,0.13,0,0.178571428571429,"23046563","42660693","593471","2041823","1699992",347
347,17.9,0.45,0,0.142857142857143,"23046563","42660693","593471","2041823","1699992",332
332,11.18,0,0,0.226415094339623,"24717226","47957127","708229","2174853","1866939",350
350,9.62,0.04,0,0.293193717277487,"24717226","47957127","708229","2174853","1866939",323
323,8.28,0,0,0.441176470588235,"24717226","47957127","708229","2174853","1866939",269
269,6.93,0,0,0.276923076923077,"24717226","47957127","708229","2174853","1866939",302
302,6.71,0,0,0.305785123966942,"24717226","47957127","708229","2174853","1866939",325
325,9.84,0.07,0,0.290780141843972,"24717226","47957127","708229","2174853","1866939",308
308,18.12,0,0,0.302469135802469,"24717226","47957127","708229","2174853","1866939",332
332,15.43,0,0,0.304597701149425,"24717226","47957127","708229","2174853","1866939",330
330,8.05,0,0,0.225165562913907,"24717226","47957127","708229","2174853","1866939",277
277,12.75,0,0,0.203703703703704,"24717226","47957127","708229","2174853","1866939",248
248,11.41,0,0,0.202898550724638,"24717226","47957127","708229","2174853","1866939",323
323,15.66,1.1,0,0.175925925925926,"24717226","47957127","708229","2174853","1866939",323
323,14.76,0.14,0,0.308724832214765,"24717226","47957127","708229","2174853","1866939",333
333,10.51,0,0,0.207792207792208,"24717226","47957127","708229","2174853","1866939",311
311,14.76,0,0,0.226027397260274,"24717226","47957127","708229","2174853","1866939",304
304,11.63,1.54,0,0.18232044198895,"24717226","47957127","708229","2174853","1866939",335
335,8.95,0.15,0,0.108108108108108,"24717226","47957127","708229","2174853","1866939",305
305,8.95,0,0,0.220338983050847,"24717226","47957127","708229","2174853","1866939",276
276,7.83,0,0,0.216216216216216,"24717226","47957127","708229","2174853","1866939",336
336,4.92,0.03,0,0.19327731092437,"24717226","47957127","708229","2174853","1866939",338
338,4.47,0,0,0.153284671532847,"24717226","47957127","708229","2174853","1866939",264
264,3.8,0,0,0.24203821656051,"24717226","47957127","708229","2174853","1866939",337
337,5.82,0.01,0,0.197604790419162,"24717226","47957127","708229","2174853","1866939",301
301,10.07,0,0,0.0925925925925926,"24717226","47957127","708229","2174853","1866939",281
281,9.84,0.02,0,0.225806451612903,"24717226","47957127","708229","2174853","1866939",314
314,8.05,0.11,0,0.210084033613445,"24717226","47957127","708229","2174853","1866939",262
262,6.71,0,0,0.174825174825175,"24717226","47957127","708229","2174853","1866939",309
309,5.82,0.1,0,0.230263157894737,"24717226","47957127","708229","2174853","1866939",334
334,13.42,1.19,0,0.273809523809524,"24717226","47957127","708229","2174853","1866939",394
394,15.88,0.48,0,0.15625,"24717226","47957127","708229","2174853","1866939",334
334,6.93,0,0,0.203125,"24717226","47957127","708229","2174853","1866939",308
308,15.88,0.61,0,0.19047619047619,"22223328","43618698","649352","1896355","1569465",327
327,22.82,0,0,0.193103448275862,"22223328","43618698","649352","1896355","1569465",285
285,18.57,0,0,0.140243902439024,"22223328","43618698","649352","1896355","1569465",302
302,10.74,0,0,0.0621468926553672,"22223328","43618698","649352","1896355","1569465",357
357,7.16,0,0,0.131782945736434,"22223328","43618698","649352","1896355","1569465",365
365,7.16,0,0,0.140845070422535,"22223328","43618698","649352","1896355","1569465",329
329,6.93,0,0,0.103092783505155,"22223328","43618698","649352","1896355","1569465",326
326,3.36,0,0,0.0759493670886076,"22223328","43618698","649352","1896355","1569465",318
318,3.36,0,0,0.141509433962264,"22223328","43618698","649352","1896355","1569465",343
343,8.72,0,0,0.192592592592593,"22223328","43618698","649352","1896355","1569465",300
300,9.84,0.86,0,0.134228187919463,"22223328","43618698","649352","1896355","1569465",327
327,11.63,0.32,0,0.173913043478261,"22223328","43618698","649352","1896355","1569465",391
391,8.5,0.15,0,0.198717948717949,"22223328","43618698","649352","1896355","1569465",298
298,10.96,0,0,0.175,"22223328","43618698","649352","1896355","1569465",251
251,18.12,0.34,0,0.145454545454545,"22223328","43618698","649352","1896355","1569465",305
305,16.33,0,0,0.228571428571429,"22223328","43618698","649352","1896355","1569465",261
261,14.76,0,0,0.194630872483221,"22223328","43618698","649352","1896355","1569465",295
295,17.9,0,0,0.225165562913907,"22223328","43618698","649352","1896355","1569465",279
279,11.63,0,0,0.271428571428571,"22223328","43618698","649352","1896355","1569465",358
358,10.96,0,0,0.23841059602649,"22223328","43618698","649352","1896355","1569465",314
314,9.84,0,0,0.340909090909091,"22223328","43618698","649352","1896355","1569465",222
222,13.87,0.01,0,0.3,"22223328","43618698","649352","1896355","1569465",298
298,16.78,0.75,0,0.223076923076923,"22223328","43618698","649352","1896355","1569465",324
324,10.29,0,0,0.223140495867769,"22223328","43618698","649352","1896355","1569465",276
276,7.83,0,0,0.146853146853147,"22223328","43618698","649352","1896355","1569465",203
203,12.53,0.47,0,0.271428571428571,"22223328","43618698","649352","1896355","1569465",279
279,7.16,0,0,0.305882352941176,"22223328","43618698","649352","1896355","1569465",239
239,8.5,0,0,0.244444444444444,"22223328","43618698","649352","1896355","1569465",248
248,7.83,0,0,0.236363636363636,"22223328","43618698","649352","1896355","1569465",301
301,18.57,1.14,0,0.134615384615385,"22223328","43618698","649352","1896355","1569465",269
269,19.24,0,0,0.24390243902439,"21589388","43658492","643662","1860130","1468620",235
235,20.8,0,0,0.210144927536232,"21589388","43658492","643662","1860130","1468620",252
252,13.2,0,0,0.236842105263158,"21589388","43658492","643662","1860130","1468620",372
372,10.51,0.1,0,0.253731343283582,"21589388","43658492","643662","1860130","1468620",278
278,18.34,1.13,0,0.204545454545455,"21589388","43658492","643662","1860130","1468620",241
241,18.12,0,0,0.306122448979592,"21589388","43658492","643662","1860130","1468620",281
281,8.95,0,0,0.221153846153846,"21589388","43658492","643662","1860130","1468620",282
282,14.99,0,0,0.248175182481752,"21589388","43658492","643662","1860130","1468620",280
280,14.99,0.01,0,0.273381294964029,"21589388","43658492","643662","1860130","1468620",311
311,11.41,0,0,0.21259842519685,"21589388","43658492","643662","1860130","1468620",348
348,8.72,0,0,0.213114754098361,"21589388","43658492","643662","1860130","1468620",285
285,7.83,0,0,0.234375,"21589388","43658492","643662","1860130","1468620",265
265,10.51,0,0,0.25,"21589388","43658492","643662","1860130","1468620",250
250,10.51,0.28,0,0.25,"21589388","43658492","643662","1860130","1468620",315
315,14.76,0,0,0.251748251748252,"21589388","43658492","643662","1860130","1468620",341
341,18.34,0.39,3.8,0.205128205128205,"21589388","43658492","643662","1860130","1468620",233
233,19.46,0.48,3.4,0.266187050359712,"21589388","43658492","643662","1860130","1468620",278
278,12.53,0,0,0.204225352112676,"21589388","43658492","643662","1860130","1468620",251
251,5.37,0,0,0.303571428571429,"21589388","43658492","643662","1860130","1468620",194
194,4.7,0.08,0,0.290909090909091,"21589388","43658492","643662","1860130","1468620",268
268,6.26,0,0,0.23469387755102,"21589388","43658492","643662","1860130","1468620",320
320,13.42,0,0,0.333333333333333,"21589388","43658492","643662","1860130","1468620",360
360,9.62,0,0,0.267241379310345,"21589388","43658492","643662","1860130","1468620",315
315,20.36,0.12,0,0.28125,"21589388","43658492","643662","1860130","1468620",168
168,24.16,0.59,0,0.320754716981132,"21589388","43658492","643662","1860130","1468620",226
226,19.91,0,0,0.263157894736842,"21589388","43658492","643662","1860130","1468620",184
184,7.61,0,0,0.225,"21589388","43658492","643662","1860130","1468620",217
217,10.96,0,0,0.225352112676056,"21589388","43658492","643662","1860130","1468620",244
244,16.11,0,0,0.264367816091954,"21589388","43658492","643662","1860130","1468620",238
238,9.62,0,0,0.161290322580645,"21589388","43658492","643662","1860130","1468620",278
278,11.18,0.36,0,0.246753246753247,"21589388","43658492","643662","1860130","1468620",257
257,7.38,0.63,0,0.287671232876712,"20769132","41123531","614033","1730014","1400307",220
220,13.2,0.07,0,0.4,"20769132","41123531","614033","1730014","1400307",186
186,12.08,0.12,0,0.234042553191489,"20769132","41123531","614033","1730014","1400307",242
242,10.51,0.01,0,0.197916666666667,"20769132","41123531","614033","1730014","1400307",228
228,9.84,0,0,0.219512195121951,"20769132","41123531","614033","1730014","1400307",220
220,15.66,0,0,0.136986301369863,"20769132","41123531","614033","1730014","1400307",285
285,15.21,0,0,0.128378378378378,"20769132","41123531","614033","1730014","1400307",272
272,12.3,0,0,0.143835616438356,"20769132","41123531","614033","1730014","1400307",244
244,16.78,0,0,0.120481927710843,"20769132","41123531","614033","1730014","1400307",177
177,11.41,0,0,0.169491525423729,"20769132","41123531","614033","1730014","1400307",238
238,4.7,0,0,0.182539682539683,"20769132","41123531","614033","1730014","1400307",279
279,5.59,0,0,0.175324675324675,"20769132","41123531","614033","1730014","1400307",245
245,6.93,0,0,0.122448979591837,"20769132","41123531","614033","1730014","1400307",253
253,3.58,0,0,0.193333333333333,"20769132","41123531","614033","1730014","1400307",272
272,13.87,0.36,0,0.176470588235294,"20769132","41123531","614033","1730014","1400307",265
265,14.32,0.88,0,0.142857142857143,"20769132","41123531","614033","1730014","1400307",210
210,18.12,0,0,0.172413793103448,"20769132","41123531","614033","1730014","1400307",225
225,14.32,0,0,0.1875,"20769132","41123531","614033","1730014","1400307",261
261,14.09,0,0,0.223776223776224,"20769132","41123531","614033","1730014","1400307",253
253,13.2,0.02,0.2,0.175,"20769132","41123531","614033","1730014","1400307",251
251,7.83,0,0,0.205673758865248,"20769132","41123531","614033","1730014","1400307",254
254,14.76,0,0,0.244755244755245,"20769132","41123531","614033","1730014","1400307",251
251,21.92,0,0,0.153846153846154,"20769132","41123531","614033","1730014","1400307",212
212,18.57,0,0,0.181818181818182,"20769132","41123531","614033","1730014","1400307",260
260,9.17,0,0,0.178861788617886,"20769132","41123531","614033","1730014","1400307",263
263,9.62,0.13,0,0.238461538461538,"20769132","41123531","614033","1730014","1400307",262
262,12.3,0,0,0.220338983050847,"20769132","41123531","614033","1730014","1400307",262
262,21.92,0,0,0.201612903225806,"20769132","41123531","614033","1730014","1400307",291
291,24.61,0,0,0.215827338129496,"20769132","41123531","614033","1730014","1400307",284
284,14.09,0,0,0.178571428571429,"20769132","41123531","614033","1730014","1400307",297
297,9.17,0.06,0.7,0.16,"20769132","41123531","614033","1730014","1400307",239
239,25.05,1.32,11.9,0.150442477876106,"18822957","39170408","495819","1586865","1297796",238
238,19.69,0.03,0,0.204545454545455,"18822957","39170408","495819","1586865","1297796",246
246,14.99,0,0,0.161290322580645,"18822957","39170408","495819","1586865","1297796",277
277,13.42,0,0,0.106060606060606,"18822957","39170408","495819","1586865","1297796",326
326,10.29,0.02,0,0.176056338028169,"18822957","39170408","495819","1586865","1297796",275
275,13.42,0,0,0.235294117647059,"18822957","39170408","495819","1586865","1297796",243
243,11.41,0.46,6.9,0.2,"18822957","39170408","495819","1586865","1297796",301
301,10.74,0,0,0.145038167938931,"18822957","39170408","495819","1586865","1297796",229
229,8.72,0.01,0,0.167832167832168,"18822957","39170408","495819","1586865","1297796",279
279,7.83,0,0,0.121428571428571,"18822957","39170408","495819","1586865","1297796",299
299,9.4,0.18,2.2,0.186046511627907,"18822957","39170408","495819","1586865","1297796",290
290,8.28,0,0,0.212765957446809,"18822957","39170408","495819","1586865","1297796",210
210,11.86,0.01,0,0.163934426229508,"18822957","39170408","495819","1586865","1297796",184
184,8.5,0,0,0.116666666666667,"18822957","39170408","495819","1586865","1297796",208
208,10.51,0,0,0.102941176470588,"18822957","39170408","495819","1586865","1297796",213
213,16.78,0.74,0,0.140350877192982,"18822957","39170408","495819","1586865","1297796",239
239,12.3,0,0,0.1953125,"18822957","39170408","495819","1586865","1297796",256
256,12.08,0.68,4.3,0.131578947368421,"18822957","39170408","495819","1586865","1297796",201
201,11.18,0.06,0.7,0.170068027210884,"18822957","39170408","495819","1586865","1297796",257
257,16.78,0,0,0.122448979591837,"18822957","39170408","495819","1586865","1297796",208
208,11.41,0,0,0.169491525423729,"18822957","39170408","495819","1586865","1297796",245
245,12.3,0.58,0.4,0.161904761904762,"18822957","39170408","495819","1586865","1297796",240
240,12.75,0,0,0.195121951219512,"18822957","39170408","495819","1586865","1297796",267
267,13.42,0,0,0.222222222222222,"18822957","39170408","495819","1586865","1297796",269
269,15.88,0,0,0.181102362204724,"18822957","39170408","495819","1586865","1297796",301
301,10.29,0,0,0.15527950310559,"18822957","39170408","495819","1586865","1297796",223
223,12.3,0.43,0,0.206349206349206,"18822957","39170408","495819","1586865","1297796",212
212,8.05,0.25,0,0.113636363636364,"18822957","39170408","495819","1586865","1297796",224
224,14.99,0.15,0,0.15,"24533046","51395341","669737","2092132","1744301",268
268,20.58,0,0,0.177966101694915,"24533046","51395341","669737","2092132","1744301",244
244,11.86,0,0,0.212121212121212,"24533046","51395341","669737","2092132","1744301",262
262,18.57,0,0,0.139344262295082,"24533046","51395341","669737","2092132","1744301",306
306,21.7,0,0,0.173076923076923,"24533046","51395341","669737","2092132","1744301",251
251,16.11,0,0,0.2,"24533046","51395341","669737","2092132","1744301",216
216,13.65,0,0,0.241935483870968,"24533046","51395341","669737","2092132","1744301",250
250,9.4,0,0,0.238532110091743,"24533046","51395341","669737","2092132","1744301",299
299,12.08,0,0,0.0964912280701754,"24533046","51395341","669737","2092132","1744301",224
224,8.5,0,0,0.212962962962963,"24533046","51395341","669737","2092132","1744301",287
287,8.95,0,0,0.179856115107914,"24533046","51395341","669737","2092132","1744301",338
338,14.99,0,0,0.112903225806452,"24533046","51395341","669737","2092132","1744301",252
252,18.12,0,0,0.25,"24533046","51395341","669737","2092132","1744301",244
244,21.25,0,0,0.169014084507042,"24533046","51395341","669737","2092132","1744301",253
253,18.34,0,0,0.230769230769231,"24533046","51395341","669737","2092132","1744301",237
237,7.38,0.01,0,0.135135135135135,"24533046","51395341","669737","2092132","1744301",243
243,5.82,0,0,0.180451127819549,"24533046","51395341","669737","2092132","1744301",244
244,10.07,0.64,0,0.138461538461538,"24533046","51395341","669737","2092132","1744301",309
309,19.91,0.08,0,0.153846153846154,"24533046","51395341","669737","2092132","1744301",283
283,7.61,0,0,0.245614035087719,"24533046","51395341","669737","2092132","1744301",261
261,3.8,0,0,0.192982456140351,"24533046","51395341","669737","2092132","1744301",295
295,6.49,0,0,0.1875,"24533046","51395341","669737","2092132","1744301",283
283,7.61,0,0,0.212765957446809,"24533046","51395341","669737","2092132","1744301",268
268,11.86,0.69,0,0.188405797101449,"24533046","51395341","669737","2092132","1744301",257
257,7.61,0.02,0,0.151515151515152,"24533046","51395341","669737","2092132","1744301",336
336,20.13,0,0,0.110294117647059,"24533046","51395341","669737","2092132","1744301",325
325,12.53,0,0,0.180327868852459,"24533046","51395341","669737","2092132","1744301",198
198,12.75,0.79,0,0.115384615384615,"24533046","51395341","669737","2092132","1744301",240
240,19.91,0,0,0.172727272727273,"24533046","51395341","669737","2092132","1744301",281
281,13.2,0,0,0.175438596491228,"24533046","51395341","669737","2092132","1744301",284
284,15.66,0.7,0,0.156462585034014,"24533046","51395341","669737","2092132","1744301",263
263,20.36,0.03,0,0.246153846153846,"25009678","53236649","664966","2199648","1875761",283
283,15.66,0,0,0.132450331125828,"25009678","53236649","664966","2199648","1875761",281
281,11.41,0,0,0.254545454545455,"25009678","53236649","664966","2199648","1875761",259
259,6.93,0,0,0.136363636363636,"25009678","53236649","664966","2199648","1875761",268
268,18.57,0,0,0.182692307692308,"25009678","53236649","664966","2199648","1875761",318
318,11.18,0,0,0.157894736842105,"25009678","53236649","664966","2199648","1875761",303
303,7.16,0,0,0.125,"25009678","53236649","664966","2199648","1875761",310
310,6.93,0,0,0.112903225806452,"25009678","53236649","664966","2199648","1875761",281
281,6.26,0,0,0.197183098591549,"25009678","53236649","664966","2199648","1875761",294
294,4.92,0.06,0,0.12962962962963,"25009678","53236649","664966","2199648","1875761",215
215,10.96,0.44,0,0.148148148148148,"25009678","53236649","664966","2199648","1875761",264
264,9.17,0.49,0,0.121428571428571,"25009678","53236649","664966","2199648","1875761",321
321,8.72,0.06,0,0.173553719008264,"25009678","53236649","664966","2199648","1875761",295
295,9.62,0,0,0.131944444444444,"25009678","53236649","664966","2199648","1875761",270
270,10.07,0.82,0,0.104477611940299,"25009678","53236649","664966","2199648","1875761",298
298,12.53,0.09,0,0.142857142857143,"25009678","53236649","664966","2199648","1875761",264
264,9.17,0,0,0.236363636363636,"25009678","53236649","664966","2199648","1875761",258
258,9.62,0,0,0.156862745098039,"25009678","53236649","664966","2199648","1875761",320
320,7.16,0,0,0.130081300813008,"25009678","53236649","664966","2199648","1875761",313
313,15.43,0,0,0.0540540540540541,"25009678","53236649","664966","2199648","1875761",283
283,21.47,0.07,0,0.125925925925926,"25009678","53236649","664966","2199648","1875761",252
252,21.25,0,0,0.139130434782609,"25009678","53236649","664966","2199648","1875761",357
357,15.88,0,0,0.154411764705882,"25009678","53236649","664966","2199648","1875761",301
301,11.41,0,0,0.127272727272727,"25009678","53236649","664966","2199648","1875761",273
273,12.53,0.5,0,0.235294117647059,"25009678","53236649","664966","2199648","1875761",300
300,19.01,0,0,0.154471544715447,"25009678","53236649","664966","2199648","1875761",273
273,6.04,0,0,0.163793103448276,"25009678","53236649","664966","2199648","1875761",380
380,5.82,0,0,0.152173913043478,"25009678","53236649","664966","2199648","1875761",324
324,8.5,0.1,0,0.167785234899329,"25009678","53236649","664966","2199648","1875761",331
331,24.83,0.02,0,0.224299065420561,"25009678","53236649","664966","2199648","1875761",318
318,18.12,0,0,0.207547169811321,"25960719","58397777","675114","2511071","2294380",330
330,11.41,0,0,0.188679245283019,"25960719","58397777","675114","2511071","2294380",316
316,8.28,0.23,0,0.15625,"25960719","58397777","675114","2511071","2294380",345
345,9.62,0.52,0,0.146153846153846,"25960719","58397777","675114","2511071","2294380",339
339,8.05,0.31,0,0.174603174603175,"25960719","58397777","675114","2511071","2294380",339
339,12.97,0,0,0.224,"25960719","58397777","675114","2511071","2294380",319
319,9.62,0,0,0.155555555555556,"25960719","58397777","675114","2511071","2294380",305
305,7.61,0.04,0,0.217391304347826,"25960719","58397777","675114","2511071","2294380",266
266,10.51,0.42,0,0.108695652173913,"25960719","58397777","675114","2511071","2294380",279
279,10.07,0.01,0,0.169642857142857,"25960719","58397777","675114","2511071","2294380",326
326,14.09,0,0,0.118181818181818,"25960719","58397777","675114","2511071","2294380",329
329,13.65,0,0,0.178294573643411,"25960719","58397777","675114","2511071","2294380",318
318,10.07,0,0,0.106382978723404,"25960719","58397777","675114","2511071","2294380",411
411,9.62,0,0,0.165413533834586,"25960719","58397777","675114","2511071","2294380",321
321,8.72,0,0,0.133333333333333,"25960719","58397777","675114","2511071","2294380",337
337,8.28,0,0,0.169811320754717,"25960719","58397777","675114","2511071","2294380",320
320,8.28,0,0,0.0952380952380952,"25960719","58397777","675114","2511071","2294380",374
374,11.41,0,0,0.16,"25960719","58397777","675114","2511071","2294380",347
347,8.72,0,0,0.130434782608696,"25960719","58397777","675114","2511071","2294380",385
385,7.16,0,0,0.107913669064748,"25960719","58397777","675114","2511071","2294380",384
384,8.5,0,0,0.193103448275862,"25960719","58397777","675114","2511071","2294380",378
378,9.62,0,0,0.166666666666667,"25960719","58397777","675114","2511071","2294380",330
330,16.11,0,0,0.14,"25960719","58397777","675114","2511071","2294380",322
322,11.86,0,0,0.118181818181818,"25960719","58397777","675114","2511071","2294380",354
354,14.99,0,0,0.162162162162162,"25960719","58397777","675114","2511071","2294380",333
333,11.18,0.07,0,0.145454545454545,"25960719","58397777","675114","2511071","2294380",433
433,13.2,0.04,0,0.136054421768707,"25960719","58397777","675114","2511071","2294380",358
358,15.21,1.08,0,0.0743243243243243,"25960719","58397777","675114","2511071","2294380",242
242,17.9,0.86,0,0.121212121212121,"25960719","58397777","675114","2511071","2294380",256
256,12.75,0.94,0,0.174603174603175,"25960719","58397777","675114","2511071","2294380",275
275,8.95,0,0,0.142857142857143,"25960719","58397777","675114","2511071","2294380",355
355,10.29,0,0,0.123809523809524,"26925261","65475928","699059","3107640","2754098",339
339,8.05,0,0,0.122950819672131,"26925261","65475928","699059","3107640","2754098",288
288,6.93,0.23,0,0.132743362831858,"26925261","65475928","699059","3107640","2754098",331
331,7.61,0.39,0,0.152671755725191,"26925261","65475928","699059","3107640","2754098",365
365,10.51,0,0,0.148148148148148,"26925261","65475928","699059","3107640","2754098",367
367,10.29,0,0,0.11864406779661,"26925261","65475928","699059","3107640","2754098",381
381,6.93,0,0,0.0925925925925926,"26925261","65475928","699059","3107640","2754098",355
355,6.71,0.57,0,0.0909090909090909,"26925261","65475928","699059","3107640","2754098",353
353,8.28,0,0,0.136690647482014,"26925261","65475928","699059","3107640","2754098",370
370,13.87,0,0,0.123076923076923,"26925261","65475928","699059","3107640","2754098",343
343,8.28,0,0,0.166666666666667,"26925261","65475928","699059","3107640","2754098",327
327,7.61,0,0,0.229166666666667,"26925261","65475928","699059","3107640","2754098",330
330,9.62,0,0,0.0517241379310345,"26925261","65475928","699059","3107640","2754098",329
329,10.74,0.06,0,0.125,"26925261","65475928","699059","3107640","2754098",369
369,11.63,0.07,0,0.171428571428571,"26925261","65475928","699059","3107640","2754098",370
370,13.65,0,0,0.132352941176471,"26925261","65475928","699059","3107640","2754098",388
388,10.07,0,0,0.088,"26925261","65475928","699059","3107640","2754098",387
387,12.97,0,0,0.112903225806452,"26925261","65475928","699059","3107640","2754098",372
372,11.63,0.05,0,0.12,"26925261","65475928","699059","3107640","2754098",323
323,10.51,0,0,0.222222222222222,"26925261","65475928","699059","3107640","2754098",361
361,14.54,0,0,0.14018691588785,"26925261","65475928","699059","3107640","2754098",290
290,11.86,0.2,0,0.15929203539823,"26925261","65475928","699059","3107640","2754098",353
353,11.41,0,0,0.0896551724137931,"26925261","65475928","699059","3107640","2754098",384
384,8.28,0,0,0.146551724137931,"26925261","65475928","699059","3107640","2754098",381
381,10.51,0,0,0.104575163398693,"26925261","65475928","699059","3107640","2754098",375
375,14.32,0,0,0.12,"26925261","65475928","699059","3107640","2754098",332
332,14.54,0,0,0.0943396226415094,"26925261","65475928","699059","3107640","2754098",379
379,12.53,0,0,0.0769230769230769,"26925261","65475928","699059","3107640","2754098",350
350,11.63,0,0,0.0754716981132075,"26925261","65475928","699059","3107640","2754098",361
361,12.08,0,0,0.099009900990099,"26925261","65475928","699059","3107640","2754098",319
319,6.93,0.54,0,0.105691056910569,"26905110","66973313","677176","3309454","2909670",333
333,9.62,0.38,0,0.135135135135135,"26905110","66973313","677176","3309454","2909670",291
291,9.4,1.1,0,0.125,"26905110","66973313","677176","3309454","2909670",289
289,6.26,0,0,0.142857142857143,"26905110","66973313","677176","3309454","2909670",322
322,9.62,0,0,0.0888888888888889,"26905110","66973313","677176","3309454","2909670",326
326,13.42,0.39,0,0.0833333333333333,"26905110","66973313","677176","3309454","2909670",324
324,9.4,0,0,0.0683760683760684,"26905110","66973313","677176","3309454","2909670",305
305,7.61,0.32,0,0.148148148148148,"26905110","66973313","677176","3309454","2909670",346
346,13.42,0.99,0,0.116788321167883,"26905110","66973313","677176","3309454","2909670",293
293,7.38,0,0,0.0666666666666667,"26905110","66973313","677176","3309454","2909670",263
263,9.17,0,0,0.119047619047619,"26905110","66973313","677176","3309454","2909670",303
303,8.28,0.06,0,0.0970873786407767,"26905110","66973313","677176","3309454","2909670",298
298,8.5,0,0,0.105691056910569,"26905110","66973313","677176","3309454","2909670",331
331,5.82,0.01,0,0.130434782608696,"26905110","66973313","677176","3309454","2909670",372
372,8.28,0,0,0.210526315789474,"26905110","66973313","677176","3309454","2909670",350
350,9.4,0,0,0.104477611940299,"26905110","66973313","677176","3309454","2909670",339
339,8.95,0.28,0,0.25531914893617,"26905110","66973313","677176","3309454","2909670",310
310,13.42,0.02,0,0.127659574468085,"26905110","66973313","677176","3309454","2909670",328
328,8.28,0,0,0.2,"26905110","66973313","677176","3309454","2909670",286
286,8.5,0,0,0.180327868852459,"26905110","66973313","677176","3309454","2909670",330
330,7.38,0.89,0,0.165217391304348,"26905110","66973313","677176","3309454","2909670",329
329,9.62,0,0,0.16,"26905110","66973313","677176","3309454","2909670",324
324,6.93,0.09,0,0.11038961038961,"26905110","66973313","677176","3309454","2909670",337
337,8.5,0,0,0.0958904109589041,"26905110","66973313","677176","3309454","2909670",322
322,13.2,0.46,0,0.185714285714286,"26905110","66973313","677176","3309454","2909670",359
359,5.82,0,0,0.128440366972477,"26905110","66973313","677176","3309454","2909670",318
318,8.5,0,0,0.124031007751938,"26905110","66973313","677176","3309454","2909670",300
300,9.4,0.09,0,0.143835616438356,"26905110","66973313","677176","3309454","2909670",319
319,13.42,0.28,0,0.130718954248366,"26905110","66973313","677176","3309454","2909670",383
383,17,0,0,0.144827586206897,"26905110","66973313","677176","3309454","2909670",353
353,10.29,0,0,0.126984126984127,"26905110","66973313","677176","3309454","2909670",303
303,9.17,0.04,0,0.0833333333333333,"26682112","66418585","680624","3294846","2868251",325
325,11.41,0,0,0.134020618556701,"26682112","66418585","680624","3294846","2868251",313
313,5.37,0,0,0.121019108280255,"26682112","66418585","680624","3294846","2868251",291
291,6.26,0,0,0.137404580152672,"26682112","66418585","680624","3294846","2868251",304
304,9.84,0,0,0.100671140939597,"26682112","66418585","680624","3294846","2868251",355
355,10.74,0,0,0.129496402877698,"26682112","66418585","680624","3294846","2868251",334
334,9.62,0,0,0.087719298245614,"26682112","66418585","680624","3294846","2868251",314
314,10.51,0.56,0,0.117647058823529,"26682112","66418585","680624","3294846","2868251",339
339,8.05,0.04,0,0.123711340206186,"26682112","66418585","680624","3294846","2868251",331
331,9.17,0.67,0,0.169642857142857,"26682112","66418585","680624","3294846","2868251",316
316,9.62,0,0,0.11304347826087,"26682112","66418585","680624","3294846","2868251",324
324,9.62,0,0,0.163934426229508,"26682112","66418585","680624","3294846","2868251",358
358,9.4,0,0,0.160377358490566,"26682112","66418585","680624","3294846","2868251",302
